user_id,video_id,pred_score
U0013,V0316,0.9791677135308199
U0014,V0002,0.8970570554668189
U0014,V0030,0.8864389623562714
U0014,V0012,0.8731230547256854
U0014,V0045,0.8630728799625296
U0014,V0019,0.8611324229853987
U0014,V0029,0.8567701517397669
U0014,V0236,0.8478174985145038
U0014,V0493,0.8478174985145038
U0014,V0109,0.8463756469145006
U0014,V0989,0.8372793337380863
U0015,V0002,0.924515016599154
U0015,V0030,0.9064711342436435
U0015,V0012,0.9052569875081573
U0015,V0019,0.9010944350401132
U0015,V0045,0.9009210517717272
U0015,V0032,0.8939793510533027
U0015,V0010,0.8885239924327882
U0015,V0026,0.8879993692555145
U0015,V0236,0.8860023498414561
U0015,V0493,0.8860023498414561
U0016,V0002,0.8839279639149472
U0016,V0030,0.857443291362738
U0016,V0012,0.8527544958086034
U0016,V0010,0.8463410907618871
U0016,V0029,0.843764155793237
U0016,V0236,0.8430640360205354
U0016,V0493,0.8430640360205354
U0016,V0003,0.8422197096092104
U0016,V0989,0.8358161132606093
U0016,V0032,0.8346198789454817
U0017,V0002,0.9174703974032969
U0017,V0030,0.9130978306724167
U0017,V0012,0.9117270260258612
U0017,V0019,0.9078197901674863
U0017,V0026,0.8997708276191395
U0017,V0029,0.8935865123415924
U0017,V0109,0.8915529380606145
U0017,V0003,0.8849198803833622
U0017,V0976,0.8826043777830386
U0017,V0018,0.8807965640717467
U0018,V0019,0.9846928865598067
U0018,V0030,0.9841470888818995
U0018,V0050,0.980419752429628
U0018,V0976,0.9801472749941474
U0018,V0002,0.977296660285339
U0018,V0026,0.9766123759918771
U0018,V0032,0.9758300180714409
U0018,V0725,0.9753872847985389
U0018,V0279,0.9746514142502627
U0018,V0316,0.9729917356502863
U0019,V0030,0.8416927612377213
U0019,V0002,0.8340227772653072
U0019,V0045,0.8072939572490627
U0019,V0019,0.8047418640462249
U0019,V0029,0.7966451855547996
U0019,V0003,0.7958494875881246
U0019,V0018,0.7946339717850206
U0019,V0010,0.7873705886013008
U0019,V0109,0.7854854786216221
U0019,V0236,0.7831193201818214
U0020,V0030,0.9299544605250732
U0020,V0012,0.9264840802702895
U0020,V0002,0.9259271237875396
U0020,V0019,0.9221814664763134
U0020,V0045,0.9130358984542113
U0020,V0446,0.9120274955839752
U0020,V0003,0.9064182426025491
U0020,V0976,0.9017051266583449
U0020,V0279,0.8977300276658428
U0020,V0109,0.8976748009074418
U0021,V0019,0.9846889380514579
U0021,V0725,0.9839809441713985
U0021,V0976,0.9837714860085475
U0021,V0010,0.983423336602274
U0021,V0637,0.982155465786916
U0021,V0045,0.9818516191098972
U0021,V0182,0.9817440019543656
U0021,V0097,0.9811640735608771
U0021,V0316,0.9803799625588535
U0021,V0002,0.9799037177704943
U0022,V0030,0.9518318632918736
U0022,V0002,0.9515953344965117
U0022,V0012,0.950431054886928
U0022,V0019,0.9420645888212511
U0022,V0026,0.9356822770490311
U0022,V0446,0.9354097061066734
U0022,V0045,0.9352474362311821
U0022,V0032,0.9346984149119869
U0022,V0050,0.933415555990184
U0022,V0976,0.9331410936005881
U0023,V0446,0.7517435435302682
U0023,V0012,0.7501872343197943
U0023,V0030,0.7495714590526642
U0023,V0030,0.7495714590526642
U0023,V0030,0.7495714590526642
U0023,V0030,0.7495714590526642
U0023,V0030,0.7495714590526642
U0023,V0030,0.7495714590526642
U0023,V0012,0.7450962448228953
U0023,V0012,0.7441133928727537
U0024,V0030,0.9289560231724486
U0024,V0012,0.9254401417834122
U0024,V0002,0.9248759177167187
U0024,V0019,0.9210816344903306
U0024,V0446,0.9120274955839752
U0024,V0003,0.905118546426241
U0024,V0976,0.9003471695535653
U0024,V0026,0.8994510847399168
U0024,V0279,0.8977300276658428
U0024,V0109,0.896267569688381
U0025,V0030,0.8159458041017812
U0025,V0002,0.815522814516907
U0025,V0012,0.8096962563447456
U0025,V0019,0.8004629823571279
U0025,V0026,0.7966270859840351
U0025,V0045,0.7946968800742251
U0025,V0030,0.781260213931862
U0025,V0010,0.7767539806395602
U0025,V0109,0.7736973518280826
U0025,V0018,0.7727929503680927
U0026,V0019,0.9866141405535317
U0026,V0725,0.9849549680828983
U0026,V0976,0.9839876015918121
U0026,V0050,0.9835124536720329
U0026,V0637,0.9832620772234643
U0026,V0003,0.9830269726635837
U0026,V0182,0.9828756850283896
U0026,V0097,0.9825535641472832
U0026,V0316,0.9821487412734066
U0026,V0493,0.9800411936151754
U0027,V0030,0.84449428669105
U0027,V0446,0.8112059859256194
U0027,V0019,0.7932314817776598
U0027,V0012,0.7880918681944191
U0027,V0002,0.7790227192621888
U0027,V0030,0.7774049123523813
U0027,V0001,0.7749846860000829
U0027,V0025,0.7749526350426527
U0027,V0312,0.7749526350426527
U0027,V0701,0.7749526350426527
U0028,V0012,0.988545364472936
U0028,V0279,0.9855852803546206
U0028,V0019,0.985253894205921
U0028,V0753,0.9847129593874707
U0028,V0725,0.9842828887830348
U0028,V0976,0.9821300672789566
U0028,V0045,0.9813414565862547
U0028,V0003,0.9806899150195206
U0028,V0316,0.9798586130974394
U0028,V0029,0.9796007142035338
U0029,V0012,0.9881819322960022
U0029,V0030,0.9865223662660112
U0029,V0279,0.9841717000898222
U0029,V0019,0.9837061658059303
U0029,V0753,0.9832152917540071
U0029,V0725,0.9826350414006245
U0029,V0976,0.981566886262105
U0029,V0446,0.9811144847705309
U0029,V0026,0.9807472106257487
U0029,V0003,0.9786735273226724
U0030,V0012,0.9287940136434838
U0030,V0002,0.9211202643023618
U0030,V0045,0.9184512463562106
U0030,V0019,0.9170941146909936
U0030,V0032,0.914653092622529
U0030,V0109,0.9103409666376711
U0030,V0003,0.9098707196734264
U0030,V0029,0.9075373485202143
U0030,V0976,0.9047135615625729
U0030,V0018,0.9022093874937417
U0031,V0012,0.9859424673190625
U0031,V0030,0.9814185987312234
U0031,V0019,0.9805123261990993
U0031,V0026,0.9780325735176834
U0031,V0976,0.9774557666843169
U0031,V0032,0.9768148176103311
U0031,V0029,0.9742390658704517
U0031,V0045,0.97399340702156
U0031,V0725,0.9722288899131026
U0031,V0316,0.9708678890796447
U0032,V0012,0.8354249119582081
U0032,V0002,0.8340227772653072
U0032,V0019,0.8150609849848264
U0032,V0003,0.8065255738838398
U0032,V0032,0.8004643433432687
U0032,V0029,0.7966451855547996
U0032,V0018,0.7946339717850206
U0032,V0010,0.7873705886013008
U0032,V0976,0.7870097658886696
U0032,V0109,0.7854854786216221
U0033,V0030,0.7768866483305041
U0033,V0045,0.7686150657515183
U0033,V0019,0.7637453621686573
U0033,V0030,0.7495714590526642
U0033,V0030,0.7495714590526642
U0033,V0030,0.7495714590526642
U0033,V0030,0.7495714590526642
U0033,V0030,0.7495714590526642
U0033,V0030,0.7495714590526642
U0033,V0030,0.7495714590526642
U0034,V0012,0.990029700076152
U0034,V0050,0.9875688352506413
U0034,V0045,0.986186277682898
U0034,V0725,0.9857951156768205
U0034,V0976,0.9844326302923618
U0034,V0279,0.9838037974311747
U0034,V0026,0.9829571852048772
U0034,V0003,0.9827253259671282
U0034,V0013,0.98265750691929
U0034,V0753,0.982618204616943
U0035,V0050,0.9888052243288049
U0035,V0012,0.9884435768300028
U0035,V0279,0.9841717000898222
U0035,V0753,0.9832152917540071
U0035,V0725,0.9826350414006245
U0035,V0976,0.9819723119426189
U0035,V0446,0.9811144847705309
U0035,V0026,0.9807472106257487
U0035,V0045,0.9793916741319392
U0035,V0316,0.9777573884266706
U0036,V0030,0.9884369896034991
U0036,V0976,0.9851855256018768
U0036,V0050,0.9849238681915128
U0036,V0725,0.9845531224097507
U0036,V0026,0.9830735765210978
U0036,V0029,0.9812821037138706
U0036,V0279,0.9808746216656669
U0036,V0316,0.9802033859642474
U0036,V0753,0.9794790801769689
U0036,V0741,0.9779573865712183
U0037,V0012,0.922010784168298
U0037,V0030,0.9064644237507626
U0037,V0045,0.8592348257753444
U0037,V0032,0.8303146189472236
U0037,V0002,0.7994778546884594
U0037,V0050,0.7946187465425699
U0037,V0029,0.7924002837254938
U0037,V0030,0.7799253621124588
U0037,V0976,0.7754368017359851
U0037,V0097,0.7571738200556598
U0038,V0002,0.9569793145473431
U0038,V0012,0.9552670362744785
U0038,V0019,0.9504050528920419
U0038,V0030,0.9496501128668225
U0038,V0045,0.9408915719129324
U0038,V0032,0.9408009983413095
U0038,V0976,0.9395566212116149
U0038,V0026,0.9369971329183426
U0038,V0050,0.9363931273865542
U0038,V0003,0.9328917280201899
U0039,V0012,0.9892927129604141
U0039,V0030,0.9882779017216314
U0039,V0048,0.9861846811104741
U0039,V0019,0.9860468620739686
U0039,V0279,0.9846594037573521
U0039,V0753,0.9844924317612169
U0039,V0725,0.9841168193323486
U0039,V0976,0.9826638905270165
U0039,V0003,0.9815466114411766
U0039,V0637,0.9811894555834298
U0040,V0012,0.9321654668993643
U0040,V0030,0.925273399341135
U0040,V0026,0.8793986390666014
U0040,V0019,0.8759583576268226
U0040,V0032,0.8390013348549656
U0040,V0002,0.8359739058678826
U0040,V0012,0.8169930149874287
U0040,V0030,0.8152550643889354
U0040,V0012,0.8068744752074261
U0040,V0002,0.7998435127898192
U0041,V0030,0.9019746446886281
U0041,V0012,0.9008693327151646
U0041,V0019,0.8965360402097919
U0041,V0032,0.8809970876578338
U0041,V0109,0.8780404119209603
U0041,V0030,0.8731562770747672
U0041,V0976,0.8686805069146001
U0041,V0010,0.8646382148484364
U0041,V0236,0.8616603879231053
U0041,V0493,0.8616603879231053
U0042,V0012,0.884879527279921
U0042,V0030,0.8722278724486857
U0042,V0002,0.8668128795393998
U0042,V0012,0.864439465540932
U0042,V0030,0.8629122269539872
U0042,V0019,0.8570658238398989
U0042,V0003,0.8528591020103219
U0042,V0045,0.8507398488205369
U0042,V0446,0.845617897260834
U0042,V0025,0.8420507840805024
U0043,V0012,0.9156376668971514
U0043,V0030,0.915122057384674
U0043,V0050,0.8848894054351367
U0043,V0026,0.8552548711509858
U0043,V0019,0.8440006566861475
U0043,V0045,0.8385260339672846
U0043,V0012,0.8059959504763836
U0043,V0030,0.8044683038021707
U0043,V0019,0.7882705202463234
U0043,V0045,0.7822479328399723
U0044,V0725,0.9854113077744365
U0044,V0029,0.9852993644198941
U0044,V0976,0.9851203746922599
U0044,V0637,0.9828864367462755
U0044,V0182,0.9824915273635181
U0044,V0097,0.9822141234944599
U0044,V0013,0.9821377691640445
U0044,V0316,0.9821260220789118
U0044,V0002,0.9802281031027685
U0044,V0279,0.9797323005904298
U0045,V0446,0.9382732265194325
U0045,V0030,0.9376707697291611
U0045,V0012,0.9343230444471426
U0045,V0002,0.9305871505891739
U0045,V0551,0.9291585366021333
U0045,V0025,0.9280917746215928
U0045,V0312,0.9280917746215928
U0045,V0701,0.9280917746215928
U0045,V0003,0.9259025149585266
U0045,V0050,0.9257901781518667
U0046,V0019,0.9818560543643285
U0046,V0030,0.9812556164640734
U0046,V0045,0.9791780511000954
U0046,V0976,0.9752228542343232
U0046,V0003,0.9728633020763207
U0046,V0002,0.9722704654471251
U0046,V0032,0.9712713951666362
U0046,V0026,0.9700336185846165
U0046,V0050,0.9672439517347785
U0046,V0029,0.9671109325446408
U0047,V0030,0.9499227800368266
U0047,V0012,0.9487625864032075
U0047,V0019,0.9401322475763083
U0047,V0002,0.9369901709105142
U0047,V0446,0.9344750949315402
U0047,V0045,0.9331038658996654
U0047,V0976,0.9309329442263644
U0047,V0279,0.9270227020653815
U0047,V0003,0.9253715611945464
U0047,V0026,0.9236371667618093
U0048,V0012,0.9652538788773561
U0048,V0030,0.9596078793783129
U0048,V0019,0.9570828584930673
U0048,V0045,0.9521860748964438
U0048,V0026,0.9501498992294851
U0048,V0032,0.9478507848332256
U0048,V0003,0.946668140276563
U0048,V0976,0.9455622190344237
U0048,V0109,0.9419532584478639
U0048,V0029,0.9405119753379554
U0049,V0030,0.9751026366774707
U0049,V0019,0.9707214584232526
U0049,V0002,0.9701613433839207
U0049,V0976,0.9687231251454441
U0049,V0045,0.9642954586359711
U0049,V0003,0.9555231627056483
U0049,V0010,0.9527049202495175
U0049,V0316,0.9484581357344641
U0049,V0725,0.9483925887019533
U0049,V0541,0.9468856928979105
U0050,V0032,0.8378152926970588
U0050,V0019,0.8310243443496398
U0050,V0030,0.7768866483305041
U0050,V0030,0.7634817953491119
U0050,V0012,0.7612121758867901
U0050,V0012,0.7590933378130278
U0050,V0012,0.755624695568169
U0050,V0976,0.7540586957019224
U0050,V0030,0.7495714590526642
U0050,V0030,0.7495714590526642
U0051,V0050,0.9898092825851691
U0051,V0030,0.9877286328229421
U0051,V0279,0.9855852803546206
U0051,V0753,0.9847129593874707
U0051,V0725,0.9841836508057746
U0051,V0976,0.9830878191354259
U0051,V0026,0.9824611720743017
U0051,V0446,0.9820746612582102
U0051,V0001,0.9814929639355664
U0051,V0029,0.9811938275281974
U0052,V0019,0.9870088508779312
U0052,V0976,0.9853259006159899
U0052,V0725,0.984483834757915
U0052,V0050,0.9822857941791553
U0052,V0032,0.9820004698222159
U0052,V0002,0.9814310867557609
U0052,V0316,0.9810781831580762
U0052,V0003,0.9802247699308781
U0052,V0029,0.9790872617037135
U0052,V0010,0.9771455382210199
U0053,V0012,0.9896157657114646
U0053,V0030,0.9873710117449905
U0053,V0019,0.9849215964627067
U0053,V0045,0.9842043920980905
U0053,V0976,0.9837901284836941
U0053,V0725,0.983724421619048
U0053,V0026,0.9830502658050306
U0053,V0279,0.9828351586698969
U0053,V0029,0.9818247013077128
U0053,V0753,0.9817994847246342
U0054,V0012,0.9658854631237261
U0054,V0002,0.9644886903042501
U0054,V0019,0.9543215097171572
U0054,V0045,0.9521606400612048
U0054,V0026,0.9501498992294851
U0054,V0032,0.9481662235039279
U0054,V0976,0.9465319136966899
U0054,V0029,0.9408690355024791
U0054,V0109,0.9387842956616648
U0054,V0012,0.9351213424389047
U0055,V0012,0.9920603685186282
U0055,V0030,0.9911017778638966
U0055,V0019,0.988341612185411
U0055,V0976,0.9872192398711045
U0055,V0032,0.9860909917283532
U0055,V0002,0.9835563001440137
U0055,V0725,0.9815142073959396
U0055,V0316,0.9802265089609249
U0055,V0010,0.9785896734869716
U0055,V0097,0.9774139489147977
U0056,V0012,0.9900484930723195
U0056,V0030,0.9880930148902669
U0056,V0976,0.9845780044969209
U0056,V0725,0.9839809441713985
U0056,V0045,0.9823481734994605
U0056,V0050,0.9822809086221996
U0056,V0637,0.982155465786916
U0056,V0182,0.9817440019543656
U0056,V0097,0.9811640735608771
U0056,V0013,0.9803928342747807
U0057,V0030,0.9654687398074538
U0057,V0012,0.961770609982883
U0057,V0026,0.9567968985188441
U0057,V0045,0.9559907780514454
U0057,V0019,0.9552279240129107
U0057,V0032,0.9531356909004705
U0057,V0109,0.9514164347198798
U0057,V0018,0.9482713880472083
U0057,V0976,0.9482204717795566
U0057,V0030,0.945982148207653
U0058,V0019,0.9579748132024226
U0058,V0030,0.9573871961226371
U0058,V0026,0.9486785830388298
U0058,V0976,0.9456577843162222
U0058,V0109,0.9406072548312259
U0058,V0003,0.93307246312553
U0058,V0018,0.9290741852434954
U0058,V0010,0.9178678578386747
U0058,V0316,0.911372814873247
U0058,V0236,0.9111905012169695
U0059,V0002,0.8603338358247451
U0059,V0012,0.8602834194336245
U0059,V0030,0.85871701101847
U0059,V0446,0.8582876258444568
U0059,V0003,0.848410281778221
U0059,V0045,0.8462385049470778
U0059,V0717,0.8326162548468352
U0059,V0025,0.8315763447557696
U0059,V0312,0.8315763447557696
U0059,V0701,0.8315763447557696
U0060,V0012,0.8838532294622058
U0060,V0030,0.8700359320654304
U0060,V0002,0.8538187279989633
U0060,V0976,0.8470770116069635
U0060,V0003,0.8422374583405363
U0060,V0109,0.8410418286267733
U0060,V0032,0.834342546854168
U0060,V0030,0.8244333967407138
U0060,V0029,0.8218352411111384
U0060,V0023,0.8135496960296401
U0061,V0030,0.906536632808683
U0061,V0012,0.9053232475371635
U0061,V0019,0.9011632883747666
U0061,V0029,0.8956523768237347
U0061,V0446,0.8941977532377825
U0061,V0032,0.8940525751926833
U0061,V0003,0.8884894557629642
U0061,V0026,0.8854120817551379
U0061,V0010,0.8850617211791874
U0061,V0109,0.8837720224757449
U0062,V0012,0.9603959521164631
U0062,V0019,0.956003055357284
U0062,V0002,0.9535835200416624
U0062,V0045,0.9480375925411166
U0062,V0976,0.9467712771992379
U0062,V0032,0.9447641978853862
U0062,V0003,0.9402801057239365
U0062,V0109,0.9399239026314539
U0062,V0026,0.9394586004409915
U0062,V0316,0.9271095104040279
U0063,V0012,0.9895070277494071
U0063,V0050,0.9862300053978326
U0063,V0029,0.9853466835529565
U0063,V0725,0.9848516643508768
U0063,V0976,0.9836213972941292
U0063,V0637,0.9832709148995218
U0063,V0279,0.9828000684865178
U0063,V0182,0.9827720365967861
U0063,V0003,0.982412743565803
U0063,V0048,0.98222135910117
U0064,V0030,0.8659207047965337
U0064,V0003,0.8514356832502894
U0064,V0019,0.8485543923030643
U0064,V0045,0.8467793209885413
U0064,V0032,0.844207929437536
U0064,V0010,0.8411104156688154
U0064,V0026,0.8378777804242982
U0064,V0236,0.8377121487031541
U0064,V0493,0.8377121487031541
U0064,V0009,0.8361707837797402
U0065,V0030,0.8643193569634386
U0065,V0012,0.8642073403693628
U0065,V0003,0.8543520047304379
U0065,V0010,0.8539973409080672
U0065,V0045,0.8522505286158858
U0065,V0029,0.851185507455771
U0065,V0236,0.8508258120055676
U0065,V0493,0.8508258120055676
U0065,V0989,0.8437558071033052
U0065,V0052,0.8401689822921647
U0066,V0012,0.9678112048993907
U0066,V0030,0.9617917409984297
U0066,V0019,0.9594612954320331
U0066,V0002,0.9576966914594769
U0066,V0976,0.9491771646325419
U0066,V0012,0.9455890483359541
U0066,V0032,0.945519137995993
U0066,V0109,0.944702410892696
U0066,V0026,0.9437651781138343
U0066,V0029,0.9365349494271543
U0067,V0002,0.8970570554668189
U0067,V0030,0.8864389623562714
U0067,V0012,0.8731230547256854
U0067,V0026,0.8701181087678094
U0067,V0019,0.8611324229853987
U0067,V0029,0.8567701517397669
U0067,V0236,0.8478174985145038
U0067,V0493,0.8478174985145038
U0067,V0109,0.8463756469145006
U0067,V0989,0.8372793337380863
U0068,V0019,0.9876918352865182
U0068,V0976,0.9863887328406163
U0068,V0029,0.9856307346510482
U0068,V0725,0.9855903777082579
U0068,V0637,0.9833985620817117
U0068,V0010,0.9830450146379996
U0068,V0182,0.983015266191862
U0068,V0753,0.9828443856068855
U0068,V0316,0.9824232655822565
U0068,V0097,0.9821498335008719
U0069,V0030,0.9402510485486805
U0069,V0002,0.9258541577136596
U0069,V0026,0.9254227068388615
U0069,V0976,0.9203649181783096
U0069,V0029,0.9203138910893021
U0069,V0109,0.9189682196458419
U0069,V0003,0.9172210529681252
U0069,V0023,0.9093754477801611
U0069,V0150,0.9093754477801611
U0069,V0018,0.909156856515503
U0070,V0012,0.9903930145594524
U0070,V0725,0.9860273084679324
U0070,V0050,0.9860169044643399
U0070,V0976,0.9851090659544075
U0070,V0279,0.982255943855808
U0070,V0010,0.9822249410099538
U0070,V0316,0.9820851393538134
U0070,V0741,0.9819378804770048
U0070,V0753,0.980959238164272
U0070,V0637,0.9808446903340629
U0071,V0012,0.9903930145594524
U0071,V0030,0.9885146033034828
U0071,V0019,0.9860246931518737
U0071,V0976,0.985609493659667
U0071,V0725,0.984656400879691
U0071,V0050,0.9836135777098646
U0071,V0013,0.9816230580338847
U0071,V0316,0.9803351660784374
U0071,V0741,0.9801738129413766
U0071,V0637,0.9786471981751138
U0072,V0012,0.9581441166953555
U0072,V0002,0.958022860016481
U0072,V0030,0.9533643027694209
U0072,V0032,0.9447162224115889
U0072,V0045,0.9446396538278411
U0072,V0976,0.9433842591502278
U0072,V0029,0.9376254923953435
U0072,V0003,0.9344795581565606
U0072,V0109,0.9344602387747707
U0072,V0446,0.9343486435691313
U0073,V0012,0.7981835020190642
U0073,V0030,0.7965403623716542
U0073,V0012,0.7943220233662666
U0073,V0012,0.7800156893126048
U0073,V0030,0.7526208432767431
U0073,V0030,0.7495714590526642
U0073,V0030,0.7495714590526642
U0073,V0030,0.7495714590526642
U0073,V0030,0.7495714590526642
U0073,V0030,0.7495714590526642
U0074,V0012,0.9795199881241164
U0074,V0030,0.9753928259018992
U0074,V0019,0.973398645075602
U0074,V0045,0.9666321620268215
U0074,V0976,0.9666314862377972
U0074,V0026,0.9640391250371124
U0074,V0029,0.9621755792600111
U0074,V0050,0.9519021194346005
U0074,V0725,0.9512745274634783
U0074,V0109,0.9492723088810785
U0075,V0012,0.9901123661519965
U0075,V0030,0.9884032337705881
U0075,V0026,0.9858625593577562
U0075,V0045,0.9853921627013071
U0075,V0976,0.9846362193007315
U0075,V0725,0.9835995015473638
U0075,V0010,0.9822760907250339
U0075,V0050,0.9821562130687741
U0075,V0637,0.9814447114566748
U0075,V0316,0.9808872465739483
U0076,V0012,0.9706704611394825
U0076,V0030,0.96768421167588
U0076,V0026,0.9637479560117002
U0076,V0032,0.9617527314607175
U0076,V0976,0.9607001232082935
U0076,V0045,0.9586776968349702
U0076,V0109,0.9500439143009008
U0076,V0030,0.9477338267692795
U0076,V0003,0.9471978381895664
U0076,V0493,0.9401915125234401
U0077,V0012,0.9889309552163087
U0077,V0279,0.9836196759851231
U0077,V0031,0.9834776159408771
U0077,V0753,0.9834415775633034
U0077,V0019,0.9834125067112812
U0077,V0725,0.98249526935327
U0077,V0976,0.9820822268927264
U0077,V0446,0.9799081991019472
U0077,V0316,0.9786626063867139
U0077,V0032,0.9772133001152462
U0078,V0030,0.8718498724338073
U0078,V0002,0.8558215065593664
U0078,V0109,0.8472319141985053
U0078,V0003,0.8403991153886053
U0078,V0026,0.839818613253785
U0078,V0032,0.8356841641085961
U0078,V0976,0.8333757378638394
U0078,V0029,0.8232566942854904
U0078,V0018,0.8140672214934525
U0078,V0025,0.8026477713694918
U0079,V0002,0.9534871034884647
U0079,V0030,0.9519232448383317
U0079,V0012,0.9452099722886207
U0079,V0026,0.9435107408835417
U0079,V0019,0.9395603991734762
U0079,V0032,0.9341390975002564
U0079,V0045,0.9324697056637664
U0079,V0976,0.9262401975482234
U0079,V0109,0.9203129379303426
U0079,V0003,0.9196317125258052
U0080,V0012,0.8059959504763836
U0080,V0030,0.8044683038021707
U0080,V0012,0.7947350694614003
U0080,V0002,0.7925997277243931
U0080,V0019,0.7882705202463234
U0080,V0030,0.7824376481355088
U0080,V0045,0.7822479328399723
U0080,V0026,0.7811793295210164
U0080,V0109,0.7603590358894348
U0080,V0032,0.7594771082368611
U0081,V0019,0.9678624465878638
U0081,V0030,0.9655439899304058
U0081,V0045,0.9648433749829631
U0081,V0976,0.9638559375381043
U0081,V0026,0.9569190428555076
U0081,V0109,0.9538094024753802
U0081,V0032,0.9536197444109774
U0081,V0012,0.9405938239322302
U0081,V0029,0.9397852359674289
U0081,V0853,0.9382166142551304
U0082,V0048,0.9870381336887666
U0082,V0030,0.9864794571329857
U0082,V0279,0.9841717000898222
U0082,V0019,0.98370983773483
U0082,V0753,0.9832152917540071
U0082,V0034,0.9828097825725319
U0082,V0725,0.9825799746177025
U0082,V0026,0.982500063654178
U0082,V0976,0.9815710312607374
U0082,V0029,0.9811172748666841
U0083,V0002,0.8881394490748683
U0083,V0030,0.8847803651905871
U0083,V0012,0.8823113633557986
U0083,V0003,0.8720317106700904
U0083,V0045,0.867920739437705
U0083,V0312,0.8674947201562975
